shape,value
"POLYGON ((-99.7595918367347 30.487020408163268, -99.7573469387755 30.487020408163268, -99.7573469387755 30.49667346938775, -99.7595918367347 30.49667346938775, -99.7595918367347 30.487020408163268))",1.881333467687538e-5
"POLYGON ((-99.7595918367347 30.49667346938776, -99.7573469387755 30.49667346938776, -99.7573469387755 30.50632653061224, -99.7595918367347 30.50632653061224, -99.7595918367347 30.49667346938776))",1.0168487546371347e-5
"POLYGON ((-99.75734693877553 30.02367346938776, -99.75510204081633 30.02367346938776, -99.75510204081633 30.033326530612243, -99.75734693877553 30.033326530612243, -99.75734693877553 30.02367346938776))",14.959151875617511
"POLYGON ((-99.75734693877553 30.033326530612243, -99.75510204081633 30.033326530612243, -99.75510204081633 30.042979591836733, -99.75734693877553 30.042979591836733, -99.75734693877553 30.033326530612243))",51.58402240431828
"POLYGON ((-99.75734693877553 30.042979591836733, -99.75510204081633 30.042979591836733, -99.75510204081633 30.052632653061224, -99.75734693877553 30.052632653061224, -99.75734693877553 30.042979591836733))",137.02968829928864
"POLYGON ((-99.75734693877553 30.052632653061224, -99.75510204081633 30.052632653061224, -99.75510204081633 30.062285714285714, -99.75734693877553 30.062285714285714, -99.75734693877553 30.052632653061224))",85.43261194754767
"POLYGON ((-99.75734693877553 30.062285714285714, -99.75510204081633 30.062285714285714, -99.75510204081633 30.071938775510205, -99.75734693877553 30.071938775510205, -99.75734693877553 30.062285714285714))",26.805835102494516
"POLYGON ((-99.75734693877553 30.071938775510205, -99.75510204081633 30.071938775510205, -99.75510204081633 30.081591836734695, -99.75734693877553 30.081591836734695, -99.75734693877553 30.071938775510205))",7.055223350401428
"POLYGON ((-99.75734693877553 30.081591836734695, -99.75510204081633 30.081591836734695, -99.75510204081633 30.091244897959186, -99.75734693877553 30.091244897959186, -99.75734693877553 30.081591836734695))",1.4958664534322854
"POLYGON ((-99.75734693877553 30.091244897959186, -99.75510204081633 30.091244897959186, -99.75510204081633 30.10089795918367, -99.75734693877553 30.10089795918367, -99.75734693877553 30.091244897959186))",0.2454818625608707
"POLYGON ((-99.75734693877553 30.100897959183676, -99.75510204081633 30.100897959183676, -99.75510204081633 30.11055102040816, -99.75734693877553 30.11055102040816, -99.75734693877553 30.100897959183676))",0.03048429225402304
"POLYGON ((-99.75734693877553 30.110551020408167, -99.75510204081633 30.110551020408167, -99.75510204081633 30.12020408163265, -99.75734693877553 30.12020408163265, -99.75734693877553 30.110551020408167))",0.0028263038215102314
"POLYGON ((-99.75734693877553 30.120204081632657, -99.75510204081633 30.120204081632657, -99.75510204081633 30.12985714285714, -99.75734693877553 30.12985714285714, -99.75734693877553 30.120204081632657))",0.0001938614673976592
"POLYGON ((-99.75734693877553 30.129857142857148, -99.75510204081633 30.129857142857148, -99.75510204081633 30.13951020408163, -99.75734693877553 30.13951020408163, -99.75734693877553 30.129857142857148))",9.773888556869899e-6
"POLYGON ((-99.75734693877553 30.13951020408163, -99.75510204081633 30.13951020408163, -99.75510204081633 30.14916326530612, -99.75734693877553 30.14916326530612, -99.75734693877553 30.13951020408163))",3.6047047271950755e-7
"POLYGON ((-99.75734693877553 30.14916326530612, -99.75510204081633 30.14916326530612, -99.75510204081633 30.158816326530612, -99.75734693877553 30.158816326530612, -99.75734693877553 30.14916326530612))",9.690444817967568e-9
"POLYGON ((-99.75734693877553 30.158816326530612, -99.75510204081633 30.158816326530612, -99.75510204081633 30.168469387755103, -99.75734693877553 30.168469387755103, -99.75734693877553 30.158816326530612))",2.0829053778027656e-10
"POLYGON ((-99.75734693877553 30.168469387755103, -99.75510204081633 30.168469387755103, -99.75510204081633 30.178122448979593, -99.75734693877553 30.178122448979593, -99.75734693877553 30.168469387755103))",1.0587689837242745e-9
"POLYGON ((-99.75734693877553 30.178122448979593, -99.75510204081633 30.178122448979593, -99.75510204081633 30.187775510204084, -99.75734693877553 30.187775510204084, -99.75734693877553 30.178122448979593))",4.269525162501009e-8
"POLYGON ((-99.75734693877553 30.187775510204084, -99.75510204081633 30.187775510204084, -99.75510204081633 30.197428571428567, -99.75734693877553 30.197428571428567, -99.75734693877553 30.187775510204084))",1.2545314488624066e-6
"POLYGON ((-99.75734693877553 30.197428571428574, -99.75510204081633 30.197428571428574, -99.75510204081633 30.207081632653058, -99.75734693877553 30.207081632653058, -99.75734693877553 30.197428571428574))",2.6856459747243857e-5
"POLYGON ((-99.75734693877553 30.207081632653065, -99.75510204081633 30.207081632653065, -99.75510204081633 30.216734693877548, -99.75734693877553 30.216734693877548, -99.75734693877553 30.207081632653065))",0.00042005320331202746
"POLYGON ((-99.75734693877553 30.216734693877555, -99.75510204081633 30.216734693877555, -99.75510204081633 30.22638775510204, -99.75734693877553 30.22638775510204, -99.75734693877553 30.216734693877555))",0.00481525495138734
"POLYGON ((-99.75734693877553 30.226387755102046, -99.75510204081633 30.226387755102046, -99.75510204081633 30.23604081632653, -99.75734693877553 30.23604081632653, -99.75734693877553 30.226387755102046))",0.0405862875260995
"POLYGON ((-99.75734693877553 30.23604081632653, -99.75510204081633 30.23604081632653, -99.75510204081633 30.24569387755102, -99.75734693877553 30.24569387755102, -99.75734693877553 30.23604081632653))",0.2521339771498567
"POLYGON ((-99.75734693877553 30.24569387755102, -99.75510204081633 30.24569387755102, -99.75510204081633 30.25534693877551, -99.75734693877553 30.25534693877551, -99.75734693877553 30.24569387755102))",1.1541765546159783
"POLYGON ((-99.75734693877553 30.25534693877551, -99.75510204081633 30.25534693877551, -99.75510204081633 30.265, -99.75734693877553 30.265, -99.75734693877553 30.25534693877551))",3.8559914321022375
"POLYGON ((-99.75734693877553 30.265, -99.75510204081633 30.265, -99.75510204081633 30.27465306122449, -99.75734693877553 30.27465306122449, -99.75734693877553 30.265))",8.950195880960253
"POLYGON ((-99.75734693877553 30.27465306122449, -99.75510204081633 30.27465306122449, -99.75510204081633 30.28430612244898, -99.75734693877553 30.28430612244898, -99.75734693877553 30.27465306122449))",12.583673926462101
"POLYGON ((-99.75734693877553 30.28430612244898, -99.75510204081633 30.28430612244898, -99.75510204081633 30.293959183673465, -99.75734693877553 30.293959183673465, -99.75734693877553 30.28430612244898))",9.544566675757654
"POLYGON ((-99.75734693877553 30.293959183673472, -99.75510204081633 30.293959183673472, -99.75510204081633 30.303612244897955, -99.75734693877553 30.303612244897955, -99.75734693877553 30.293959183673472))",4.305870850648657
"POLYGON ((-99.75734693877553 30.303612244897963, -99.75510204081633 30.303612244897963, -99.75510204081633 30.313265306122446, -99.75734693877553 30.313265306122446, -99.75734693877553 30.303612244897963))",1.3358192549500023
"POLYGON ((-99.75734693877553 30.313265306122453, -99.75510204081633 30.313265306122453, -99.75510204081633 30.322918367346936, -99.75734693877553 30.322918367346936, -99.75734693877553 30.313265306122453))",0.3017030701101825
"POLYGON ((-99.75734693877553 30.322918367346944, -99.75510204081633 30.322918367346944, -99.75510204081633 30.332571428571427, -99.75734693877553 30.332571428571427, -99.75734693877553 30.322918367346944))",0.050193468043104254
"POLYGON ((-99.75734693877553 30.332571428571427, -99.75510204081633 30.332571428571427, -99.75510204081633 30.342224489795917, -99.75734693877553 30.342224489795917, -99.75734693877553 30.332571428571427))",0.006155632195716464
"POLYGON ((-99.75734693877553 30.342224489795917, -99.75510204081633 30.342224489795917, -99.75510204081633 30.351877551020408, -99.75734693877553 30.351877551020408, -99.75734693877553 30.342224489795917))",0.0005552419167211728
"POLYGON ((-99.75734693877553 30.351877551020408, -99.75510204081633 30.351877551020408, -99.75510204081633 30.3615306122449, -99.75734693877553 30.3615306122449, -99.75734693877553 30.351877551020408))",3.672015132370611e-5
"POLYGON ((-99.75734693877553 30.3615306122449, -99.75510204081633 30.3615306122449, -99.75510204081633 30.37118367346939, -99.75734693877553 30.37118367346939, -99.75734693877553 30.3615306122449))",1.774833269374236e-6
"POLYGON ((-99.75734693877553 30.37118367346939, -99.75510204081633 30.37118367346939, -99.75510204081633 30.38083673469388, -99.75734693877553 30.38083673469388, -99.75734693877553 30.37118367346939))",6.251721381491548e-8
"POLYGON ((-99.75734693877553 30.38083673469388, -99.75510204081633 30.38083673469388, -99.75510204081633 30.390489795918363, -99.75734693877553 30.390489795918363, -99.75734693877553 30.38083673469388))",1.6017488681559988e-9
"POLYGON ((-99.75734693877553 30.39048979591837, -99.75510204081633 30.39048979591837, -99.75510204081633 30.400142857142853, -99.75734693877553 30.400142857142853, -99.75734693877553 30.39048979591837))",4.9825552095178686e-11
"POLYGON ((-99.75734693877553 30.40014285714286, -99.75510204081633 30.40014285714286, -99.75510204081633 30.409795918367344, -99.75734693877553 30.409795918367344, -99.75734693877553 30.40014285714286))",3.472330311396783e-10
"POLYGON ((-99.75734693877553 30.40979591836735, -99.75510204081633 30.40979591836735, -99.75510204081633 30.419448979591834, -99.75734693877553 30.419448979591834, -99.75734693877553 30.40979591836735))",4.297412369188069e-9
"POLYGON ((-99.75734693877553 30.41944897959184, -99.75510204081633 30.41944897959184, -99.75510204081633 30.429102040816325, -99.75734693877553 30.429102040816325, -99.75734693877553 30.41944897959184))",3.8111757209927755e-8
"POLYGON ((-99.75734693877553 30.429102040816325, -99.75510204081633 30.429102040816325, -99.75510204081633 30.438755102040815, -99.75734693877553 30.438755102040815, -99.75734693877553 30.429102040816325))",2.411756906588108e-7
"POLYGON ((-99.75734693877553 30.438755102040815, -99.75510204081633 30.438755102040815, -99.75510204081633 30.448408163265306, -99.75734693877553 30.448408163265306, -99.75734693877553 30.438755102040815))",1.0848954418202418e-6
"POLYGON ((-99.75734693877553 30.448408163265306, -99.75510204081633 30.448408163265306, -99.75510204081633 30.458061224489796, -99.75734693877553 30.458061224489796, -99.75734693877553 30.448408163265306))",3.4543442453339855e-6
"POLYGON ((-99.75734693877553 30.458061224489796, -99.75510204081633 30.458061224489796, -99.75510204081633 30.467714285714287, -99.75734693877553 30.467714285714287, -99.75734693877553 30.458061224489796))",7.751465364710504e-6
"POLYGON ((-99.75734693877553 30.467714285714287, -99.75510204081633 30.467714285714287, -99.75510204081633 30.477367346938777, -99.75734693877553 30.477367346938777, -99.75734693877553 30.467714285714287))",1.2212826118877304e-5
"POLYGON ((-99.75734693877553 30.477367346938777, -99.75510204081633 30.477367346938777, -99.75510204081633 30.48702040816326, -99.75734693877553 30.48702040816326, -99.75734693877553 30.477367346938777))",1.3477479517964618e-5
"POLYGON ((-99.75734693877553 30.487020408163268, -99.75510204081633 30.487020408163268, -99.75510204081633 30.49667346938775, -99.75734693877553 30.49667346938775, -99.75734693877553 30.487020408163268))",1.0411611002882474e-5
"POLYGON ((-99.75734693877553 30.49667346938776, -99.75510204081633 30.49667346938776, -99.75510204081633 30.50632653061224, -99.75734693877553 30.50632653061224, -99.75734693877553 30.49667346938776))",5.638581867682838e-6
"POLYGON ((-99.75510204081633 30.02367346938776, -99.75285714285715 30.02367346938776, -99.75285714285715 30.033326530612243, -99.75510204081633 30.033326530612243, -99.75510204081633 30.02367346938776))",15.806705708608114
"POLYGON ((-99.75510204081633 30.033326530612243, -99.75285714285715 30.033326530612243, -99.75285714285715 30.042979591836733, -99.75510204081633 30.042979591836733, -99.75510204081633 30.033326530612243))",56.38875799590811
"POLYGON ((-99.75510204081633 30.042979591836733, -99.75285714285715 30.042979591836733, -99.75285714285715 30.052632653061224, -99.75510204081633 30.052632653061224, -99.75510204081633 30.042979591836733))",179.64239346147548
"POLYGON ((-99.75510204081633 30.052632653061224, -99.75285714285715 30.052632653061224, -99.75285714285715 30.062285714285714, -99.75510204081633 30.062285714285714, -99.75510204081633 30.052632653061224))",97.62181863638456
"POLYGON ((-99.75510204081633 30.062285714285714, -99.75285714285715 30.062285714285714, -99.75285714285715 30.071938775510205, -99.75510204081633 30.071938775510205, -99.75510204081633 30.062285714285714))",28.616625720565242
"POLYGON ((-99.75510204081633 30.071938775510205, -99.75285714285715 30.071938775510205, -99.75285714285715 30.081591836734695, -99.75510204081633 30.081591836734695, -99.75510204081633 30.071938775510205))",7.400688949085289
"POLYGON ((-99.75510204081633 30.081591836734695, -99.75285714285715 30.081591836734695, -99.75285714285715 30.091244897959186, -99.75510204081633 30.091244897959186, -99.75510204081633 30.081591836734695))",1.558329910851989
"POLYGON ((-99.75510204081633 30.091244897959186, -99.75285714285715 30.091244897959186, -99.75285714285715 30.10089795918367, -99.75510204081633 30.10089795918367, -99.75510204081633 30.091244897959186))",0.2548661303681156
"POLYGON ((-99.75510204081633 30.100897959183676, -99.75285714285715 30.100897959183676, -99.75285714285715 30.11055102040816, -99.75510204081633 30.11055102040816, -99.75510204081633 30.100897959183676))",0.03158823906349546
"POLYGON ((-99.75510204081633 30.110551020408167, -99.75285714285715 30.110551020408167, -99.75285714285715 30.12020408163265, -99.75510204081633 30.12020408163265, -99.75510204081633 30.110551020408167))",0.0029250873281339075
"POLYGON ((-99.75510204081633 30.120204081632657, -99.75285714285715 30.120204081632657, -99.75285714285715 30.12985714285714, -99.75510204081633 30.12985714285714, -99.75510204081633 30.120204081632657))",0.00020047389945306862
"POLYGON ((-99.75510204081633 30.129857142857148, -99.75285714285715 30.129857142857148, -99.75285714285715 30.13951020408163, -99.75510204081633 30.13951020408163, -99.75510204081633 30.129857142857148))",1.0101500679469948e-5
"POLYGON ((-99.75510204081633 30.13951020408163, -99.75285714285715 30.13951020408163, -99.75285714285715 30.14916326530612, -99.75510204081633 30.14916326530612, -99.75510204081633 30.13951020408163))",3.7239842658960363e-7
"POLYGON ((-99.75510204081633 30.14916326530612, -99.75285714285715 30.14916326530612, -99.75285714285715 30.158816326530612, -99.75510204081633 30.158816326530612, -99.75510204081633 30.14916326530612))",1.0007938027944195e-8
"POLYGON ((-99.75510204081633 30.158816326530612, -99.75285714285715 30.158816326530612, -99.75285714285715 30.168469387755103, -99.75510204081633 30.168469387755103, -99.75510204081633 30.158816326530612))",2.1172160595849043e-10
"POLYGON ((-99.75510204081633 30.168469387755103, -99.75285714285715 30.168469387755103, -99.75285714285715 30.178122448979593, -99.75510204081633 30.178122448979593, -99.75510204081633 30.168469387755103))",9.06006566740098e-10
"POLYGON ((-99.75510204081633 30.178122448979593, -99.75285714285715 30.178122448979593, -99.75285714285715 30.187775510204084, -99.75510204081633 30.187775510204084, -99.75510204081633 30.178122448979593))",3.646964753352699e-8
"POLYGON ((-99.75510204081633 30.187775510204084, -99.75285714285715 30.187775510204084, -99.75285714285715 30.197428571428567, -99.75510204081633 30.197428571428567, -99.75510204081633 30.187775510204084))",1.0698291118341485e-6
"POLYGON ((-99.75510204081633 30.197428571428574, -99.75285714285715 30.197428571428574, -99.75285714285715 30.207081632653058, -99.75510204081633 30.207081632653058, -99.75510204081633 30.197428571428574))",2.285188069135193e-5
"POLYGON ((-99.75510204081633 30.207081632653065, -99.75285714285715 30.207081632653065, -99.75285714285715 30.216734693877548, -99.75510204081633 30.216734693877548, -99.75510204081633 30.207081632653065))",0.00035634072741468087
"POLYGON ((-99.75510204081633 30.216734693877555, -99.75285714285715 30.216734693877555, -99.75285714285715 30.22638775510204, -99.75510204081633 30.22638775510204, -99.75510204081633 30.216734693877555))",0.004067588653568366
"POLYGON ((-99.75510204081633 30.226387755102046, -99.75285714285715 30.226387755102046, -99.75285714285715 30.23604081632653, -99.75510204081633 30.23604081632653, -99.75510204081633 30.226387755102046))",0.03407406835591391
"POLYGON ((-99.75510204081633 30.23604081632653, -99.75285714285715 30.23604081632653, -99.75285714285715 30.24569387755102, -99.75510204081633 30.24569387755102, -99.75510204081633 30.23604081632653))",0.20972377281323654
"POLYGON ((-99.75510204081633 30.24569387755102, -99.75285714285715 30.24569387755102, -99.75285714285715 30.25534693877551, -99.75510204081633 30.25534693877551, -99.75510204081633 30.24569387755102))",0.9460261169981109
"POLYGON ((-99.75510204081633 30.25534693877551, -99.75285714285715 30.25534693877551, -99.75285714285715 30.265, -99.75510204081633 30.265, -99.75510204081633 30.25534693877551))",3.085596140197903
"POLYGON ((-99.75510204081633 30.265, -99.75285714285715 30.265, -99.75285714285715 30.27465306122449, -99.75510204081633 30.27465306122449, -99.75510204081633 30.265))",6.926868007175081
"POLYGON ((-99.75510204081633 30.27465306122449, -99.75285714285715 30.27465306122449, -99.75285714285715 30.28430612244898, -99.75510204081633 30.28430612244898, -99.75510204081633 30.27465306122449))",9.536203013114049
"POLYGON ((-99.75510204081633 30.28430612244898, -99.75285714285715 30.28430612244898, -99.75285714285715 30.293959183673465, -99.75510204081633 30.293959183673465, -99.75510204081633 30.28430612244898))",7.361086354951804
"POLYGON ((-99.75510204081633 30.293959183673472, -99.75285714285715 30.293959183673472, -99.75285714285715 30.303612244897955, -99.75510204081633 30.303612244897955, -99.75510204081633 30.293959183673472))",3.4345674255684147
"POLYGON ((-99.75510204081633 30.303612244897963, -99.75285714285715 30.303612244897963, -99.75285714285715 30.313265306122446, -99.75510204081633 30.313265306122446, -99.75510204081633 30.303612244897963))",1.0927688578425445
"POLYGON ((-99.75510204081633 30.313265306122453, -99.75285714285715 30.313265306122453, -99.75285714285715 30.322918367346936, -99.75510204081633 30.322918367346936, -99.75510204081633 30.313265306122453))",0.2506717373526252
"POLYGON ((-99.75510204081633 30.322918367346944, -99.75285714285715 30.322918367346944, -99.75285714285715 30.332571428571427, -99.75510204081633 30.332571428571427, -99.75510204081633 30.322918367346944))",0.042112186862824336
"POLYGON ((-99.75510204081633 30.332571428571427, -99.75285714285715 30.332571428571427, -99.75285714285715 30.342224489795917, -99.75510204081633 30.342224489795917, -99.75510204081633 30.332571428571427))",0.005197970498400691
"POLYGON ((-99.75510204081633 30.342224489795917, -99.75285714285715 30.342224489795917, -99.75285714285715 30.351877551020408, -99.75510204081633 30.351877551020408, -99.75510204081633 30.342224489795917))",0.00047094615821653707
"POLYGON ((-99.75510204081633 30.351877551020408, -99.75285714285715 30.351877551020408, -99.75285714285715 30.3615306122449, -99.75510204081633 30.3615306122449, -99.75510204081633 30.351877551020408))",3.124386745538969e-5
"POLYGON ((-99.75510204081633 30.3615306122449, -99.75285714285715 30.3615306122449, -99.75285714285715 30.37118367346939, -99.75510204081633 30.37118367346939, -99.75510204081633 30.3615306122449))",1.513636077961618e-6
"POLYGON ((-99.75510204081633 30.37118367346939, -99.75285714285715 30.37118367346939, -99.75285714285715 30.38083673469388, -99.75510204081633 30.38083673469388, -99.75510204081633 30.37118367346939))",5.34092800602069e-8
"POLYGON ((-99.75510204081633 30.38083673469388, -99.75285714285715 30.38083673469388, -99.75285714285715 30.390489795918363, -99.75510204081633 30.390489795918363, -99.75510204081633 30.38083673469388))",1.3699710567094525e-9
"POLYGON ((-99.75510204081633 30.39048979591837, -99.75285714285715 30.39048979591837, -99.75285714285715 30.400142857142853, -99.75510204081633 30.400142857142853, -99.75510204081633 30.39048979591837))",3.667518410870235e-11
"POLYGON ((-99.75510204081633 30.40014285714286, -99.75285714285715 30.40014285714286, -99.75285714285715 30.409795918367344, -99.75510204081633 30.409795918367344, -99.75510204081633 30.40014285714286))",1.933593605143751e-10
"POLYGON ((-99.75510204081633 30.40979591836735, -99.75285714285715 30.40979591836735, -99.75285714285715 30.419448979591834, -99.75510204081633 30.419448979591834, -99.75510204081633 30.40979591836735))",2.384723651423864e-9
"POLYGON ((-99.75510204081633 30.41944897959184, -99.75285714285715 30.41944897959184, -99.75285714285715 30.429102040816325, -99.75510204081633 30.429102040816325, -99.75510204081633 30.41944897959184))",2.1083951288251357e-8
"POLYGON ((-99.75510204081633 30.429102040816325, -99.75285714285715 30.429102040816325, -99.75285714285715 30.438755102040815, -99.75510204081633 30.438755102040815, -99.75510204081633 30.429102040816325))",1.3299667676028544e-7
"POLYGON ((-99.75510204081633 30.438755102040815, -99.75285714285715 30.438755102040815, -99.75285714285715 30.448408163265306, -99.75510204081633 30.448408163265306, -99.75510204081633 30.438755102040815))",5.964006663283997e-7
"POLYGON ((-99.75510204081633 30.448408163265306, -99.75285714285715 30.448408163265306, -99.75285714285715 30.458061224489796, -99.75510204081633 30.458061224489796, -99.75510204081633 30.448408163265306))",1.8936273824563824e-6
"POLYGON ((-99.75510204081633 30.458061224489796, -99.75285714285715 30.458061224489796, -99.75285714285715 30.467714285714287, -99.75510204081633 30.467714285714287, -99.75510204081633 30.458061224489796))",4.2398772254544075e-6
"POLYGON ((-99.75510204081633 30.467714285714287, -99.75285714285715 30.467714285714287, -99.75285714285715 30.477367346938777, -99.75510204081633 30.477367346938777, -99.75510204081633 30.467714285714287))",6.6712810511401915e-6
"POLYGON ((-99.75510204081633 30.477367346938777, -99.75285714285715 30.477367346938777, -99.75285714285715 30.48702040816326, -99.75510204081633 30.48702040816326, -99.75510204081633 30.477367346938777))",7.360243941785372e-6
"POLYGON ((-99.75510204081633 30.487020408163268, -99.75285714285715 30.487020408163268, -99.75285714285715 30.49667346938775, -99.75510204081633 30.49667346938775, -99.75510204081633 30.487020408163268))",5.690869323582394e-6
"POLYGON ((-99.75510204081633 30.49667346938776, -99.75285714285715 30.49667346938776, -99.75285714285715 30.50632653061224, -99.75510204081633 30.50632653061224, -99.75510204081633 30.49667346938776))",3.0877589835983338e-6
"POLYGON ((-99.75285714285715 30.02367346938776, -99.75061224489795 30.02367346938776, -99.75061224489795 30.033326530612243, -99.75285714285715 30.033326530612243, -99.75285714285715 30.02367346938776))",16.30736717974525
"POLYGON ((-99.75285714285715 30.033326530612243, -99.75061224489795 30.033326530612243, -99.75061224489795 30.042979591836733, -99.75285714285715 30.042979591836733, -99.75285714285715 30.033326530612243))",59.40416222143066
"POLYGON ((-99.75285714285715 30.042979591836733, -99.75061224489795 30.042979591836733, -99.75061224489795 30.052632653061224, -99.75285714285715 30.052632653061224, -99.75285714285715 30.042979591836733))",232.87582375695484
"POLYGON ((-99.75285714285715 30.052632653061224, -99.75061224489795 30.052632653061224, -99.75061224489795 30.062285714285714, -99.75285714285715 30.062285714285714, -99.75285714285715 30.052632653061224))",106.1249474799119
"POLYGON ((-99.75285714285715 30.062285714285714, -99.75061224489795 30.062285714285714, -99.75061224489795 30.071938775510205, -99.75285714285715 30.071938775510205, -99.75285714285715 30.062285714285714))",29.703946588169103
"POLYGON ((-99.75285714285715 30.071938775510205, -99.75061224489795 30.071938775510205, -99.75061224489795 30.081591836734695, -99.75285714285715 30.081591836734695, -99.75285714285715 30.071938775510205))",7.6026243685503045
"POLYGON ((-99.75285714285715 30.081591836734695, -99.75061224489795 30.081591836734695, -99.75061224489795 30.091244897959186, -99.75285714285715 30.091244897959186, -99.75285714285715 30.081591836734695))",1.5945205814671424
"POLYGON ((-99.75285714285715 30.091244897959186, -99.75061224489795 30.091244897959186, -99.75061224489795 30.10089795918367, -99.75285714285715 30.10089795918367, -99.75285714285715 30.091244897959186))",0.2602826258955977
"POLYGON ((-99.75285714285715 30.100897959183676, -99.75061224489795 30.100897959183676, -99.75061224489795 30.11055102040816, -99.75285714285715 30.11055102040816, -99.75285714285715 30.100897959183676))",0.032224158611564656
"POLYGON ((-99.75285714285715 30.110551020408167, -99.75061224489795 30.110551020408167, -99.75061224489795 30.12020408163265, -99.75285714285715 30.12020408163265, -99.75285714285715 30.110551020408167))",0.002981923911223575
"POLYGON ((-99.75285714285715 30.120204081632657, -99.75061224489795 30.120204081632657, -99.75061224489795 30.12985714285714, -99.75285714285715 30.12985714285714, -99.75285714285715 30.120204081632657))",0.00020427560139919
"POLYGON ((-99.75285714285715 30.129857142857148, -99.75061224489795 30.129857142857148, -99.75061224489795 30.13951020408163, -99.75285714285715 30.13951020408163, -99.75285714285715 30.129857142857148))",1.0289759396720509e-5
"POLYGON ((-99.75285714285715 30.13951020408163, -99.75061224489795 30.13951020408163, -99.75061224489795 30.14916326530612, -99.75285714285715 30.14916326530612, -99.75285714285715 30.13951020408163))",3.7925020916860877e-7
"POLYGON ((-99.75285714285715 30.14916326530612, -99.75061224489795 30.14916326530612, -99.75061224489795 30.158816326530612, -99.75285714285715 30.158816326530612, -99.75285714285715 30.14916326530612))",1.0190254698907674e-8
"POLYGON ((-99.75285714285715 30.158816326530612, -99.75061224489795 30.158816326530612, -99.75061224489795 30.168469387755103, -99.75285714285715 30.168469387755103, -99.75285714285715 30.158816326530612))",2.127302192840616e-10
"POLYGON ((-99.75285714285715 30.168469387755103, -99.75061224489795 30.168469387755103, -99.75061224489795 30.178122448979593, -99.75285714285715 30.178122448979593, -99.75285714285715 30.168469387755103))",7.645556341336591e-10
"POLYGON ((-99.75285714285715 30.178122448979593, -99.75061224489795 30.178122448979593, -99.75061224489795 30.187775510204084, -99.75285714285715 30.187775510204084, -99.75285714285715 30.178122448979593))",3.071452537485306e-8
"POLYGON ((-99.75285714285715 30.187775510204084, -99.75061224489795 30.187775510204084, -99.75061224489795 30.197428571428567, -99.75285714285715 30.197428571428567, -99.75285714285715 30.187775510204084))",8.994090513844757e-7
"POLYGON ((-99.75285714285715 30.197428571428574, -99.75061224489795 30.197428571428574, -99.75061224489795 30.207081632653058, -99.75285714285715 30.207081632653058, -99.75285714285715 30.197428571428574))",1.9166474508503896e-5
"POLYGON ((-99.75285714285715 30.207081632653065, -99.75061224489795 30.207081632653065, -99.75061224489795 30.216734693877548, -99.75285714285715 30.216734693877548, -99.75285714285715 30.207081632653065))",0.00029791715187686447
"POLYGON ((-99.75285714285715 30.216734693877555, -99.75061224489795 30.216734693877555, -99.75061224489795 30.22638775510204, -99.75285714285715 30.22638775510204, -99.75285714285715 30.216734693877555))",0.0033855483244749278
"POLYGON ((-99.75285714285715 30.226387755102046, -99.75061224489795 30.226387755102046, -99.75061224489795 30.23604081632653, -99.75285714285715 30.23604081632653, -99.75285714285715 30.226387755102046))",0.0281798289921431
"POLYGON ((-99.75285714285715 30.23604081632653, -99.75061224489795 30.23604081632653, -99.75061224489795 30.24569387755102, -99.75285714285715 30.24569387755102, -99.75285714285715 30.23604081632653))",0.17181255882205762
"POLYGON ((-99.75285714285715 30.24569387755102, -99.75061224489795 30.24569387755102, -99.75061224489795 30.25534693877551, -99.75285714285715 30.25534693877551, -99.75285714285715 30.24569387755102))",0.7638657361247152
"POLYGON ((-99.75285714285715 30.25534693877551, -99.75061224489795 30.25534693877551, -99.75061224489795 30.265, -99.75285714285715 30.265, -99.75285714285715 30.25534693877551))",2.436317983488522
"POLYGON ((-99.75285714285715 30.265, -99.75061224489795 30.265, -99.75061224489795 30.27465306122449, -99.75285714285715 30.27465306122449, -99.75285714285715 30.265))",5.313025372879126
"POLYGON ((-99.75285714285715 30.27465306122449, -99.75061224489795 30.27465306122449, -99.75061224489795 30.28430612244898, -99.75285714285715 30.28430612244898, -99.75285714285715 30.27465306122449))",7.189633831162663
"POLYGON ((-99.75285714285715 30.28430612244898, -99.75061224489795 30.28430612244898, -99.75061224489795 30.293959183673465, -99.75285714285715 30.293959183673465, -99.75285714285715 30.28430612244898))",5.629687808833531
"POLYGON ((-99.75285714285715 30.293959183673472, -99.75061224489795 30.293959183673472, -99.75061224489795 30.303612244897955, -99.75285714285715 30.303612244897955, -99.75285714285715 30.293959183673472))",2.704086250170169
"POLYGON ((-99.75285714285715 30.303612244897963, -99.75061224489795 30.303612244897963, -99.75061224489795 30.313265306122446, -99.75285714285715 30.313265306122446, -99.75285714285715 30.303612244897963))",0.8807039842731104
"POLYGON ((-99.75285714285715 30.313265306122453, -99.75061224489795 30.313265306122453, -99.75061224489795 30.322918367346936, -99.75285714285715 30.322918367346936, -99.75285714285715 30.313265306122453))",0.20512744698737162
"POLYGON ((-99.75285714285715 30.322918367346944, -99.75061224489795 30.322918367346944, -99.75061224489795 30.332571428571427, -99.75285714285715 30.332571428571427, -99.75285714285715 30.322918367346944))",0.03480432102582909
"POLYGON ((-99.75285714285715 30.332571428571427, -99.75061224489795 30.332571428571427, -99.75061224489795 30.342224489795917, -99.75285714285715 30.342224489795917, -99.75285714285715 30.332571428571427))",0.00432479382780935
