slip_pressure,probability,ID,det_slip_pressure
2199.5879597894113,0.83,Fault6,1823.633
2199.6081748861593,0.831,Fault6,1823.633
2199.760754037466,0.832,Fault6,1823.633
2202.419546519995,0.833,Fault6,1823.633
2203.754068425322,0.834,Fault6,1823.633
2205.1975619262594,0.835,Fault6,1823.633
2205.7265969490936,0.836,Fault6,1823.633
2206.0246194020037,0.837,Fault6,1823.633
2208.414410440585,0.838,Fault6,1823.633
2209.1486808030854,0.839,Fault6,1823.633
2212.5996643634808,0.84,Fault6,1823.633
2213.8478983966456,0.841,Fault6,1823.633
2214.089088099348,0.842,Fault6,1823.633
2214.2404230108,0.843,Fault6,1823.633
2214.5222514941743,0.844,Fault6,1823.633
2214.9109568325034,0.845,Fault6,1823.633
2215.382181437906,0.846,Fault6,1823.633
2216.9273307367566,0.847,Fault6,1823.633
2216.971722011266,0.848,Fault6,1823.633
2217.4501066413814,0.849,Fault6,1823.633
2227.6180508302145,0.85,Fault6,1823.633
2229.0168398874457,0.851,Fault6,1823.633
2231.945890913435,0.852,Fault6,1823.633
2232.3164326235324,0.853,Fault6,1823.633
2234.2301938038736,0.854,Fault6,1823.633
2239.935233615935,0.855,Fault6,1823.633
2244.4209211417624,0.856,Fault6,1823.633
2245.610931581063,0.857,Fault6,1823.633
2248.5133865287753,0.858,Fault6,1823.633
2250.1092875990507,0.859,Fault6,1823.633
2251.038282864083,0.86,Fault6,1823.633
2256.0163893398276,0.861,Fault6,1823.633
2259.980574887774,0.862,Fault6,1823.633
2260.265755498675,0.863,Fault6,1823.633
2262.1122684165944,0.864,Fault6,1823.633
2265.5302092898314,0.865,Fault6,1823.633
2266.5661506807464,0.866,Fault6,1823.633
2267.2261479320377,0.867,Fault6,1823.633
2267.9138173789142,0.868,Fault6,1823.633
2268.6755065585453,0.869,Fault6,1823.633
2268.9224330087236,0.87,Fault6,1823.633
2269.806071950106,0.871,Fault6,1823.633
2270.3335068503193,0.872,Fault6,1823.633
2273.9917902701472,0.873,Fault6,1823.633
2275.5073325065405,0.874,Fault6,1823.633
2275.7209269387026,0.875,Fault6,1823.633
2276.0918252342067,0.876,Fault6,1823.633
2278.6762832709514,0.877,Fault6,1823.633
2280.3897458716056,0.878,Fault6,1823.633
2283.2622271610694,0.879,Fault6,1823.633
2283.759014831901,0.88,Fault6,1823.633
2287.0164937029745,0.881,Fault6,1823.633
2289.121054600201,0.882,Fault6,1823.633
2292.4044207561174,0.883,Fault6,1823.633
2295.6961634138124,0.884,Fault6,1823.633
2300.3697956078677,0.885,Fault6,1823.633
2303.4608306607734,0.886,Fault6,1823.633
2303.7010712261713,0.887,Fault6,1823.633
2307.9086673916017,0.888,Fault6,1823.633
2310.2631132339257,0.889,Fault6,1823.633
2312.518604513427,0.89,Fault6,1823.633
2313.3476833075124,0.891,Fault6,1823.633
2313.7809342444793,0.892,Fault6,1823.633
2315.97652569463,0.893,Fault6,1823.633
2317.175729795722,0.894,Fault6,1823.633
2317.815018547465,0.895,Fault6,1823.633
2318.3627738429523,0.896,Fault6,1823.633
2321.018640002492,0.897,Fault6,1823.633
2322.39799866649,0.898,Fault6,1823.633
2323.532210938353,0.899,Fault6,1823.633
2324.1415683720866,0.9,Fault6,1823.633
2324.56652933737,0.901,Fault6,1823.633
2333.837661763866,0.902,Fault6,1823.633
2336.6516422661884,0.903,Fault6,1823.633
2337.247388127117,0.904,Fault6,1823.633
2337.5023064739644,0.905,Fault6,1823.633
2342.6854198814635,0.906,Fault6,1823.633
2344.926529748273,0.907,Fault6,1823.633
2345.7802417900784,0.908,Fault6,1823.633
2349.600107885071,0.909,Fault6,1823.633
2354.2446865919133,0.91,Fault6,1823.633
2362.7847353506936,0.911,Fault6,1823.633
2364.808387709923,0.912,Fault6,1823.633
2366.9640027156033,0.913,Fault6,1823.633
2367.8918944079837,0.914,Fault6,1823.633
2369.471958338936,0.915,Fault6,1823.633
2376.496979280896,0.916,Fault6,1823.633
2376.68448450441,0.917,Fault6,1823.633
2380.5291791727254,0.918,Fault6,1823.633
2381.4845649339427,0.919,Fault6,1823.633
2382.471617056633,0.92,Fault6,1823.633
2384.6530655527295,0.921,Fault6,1823.633
2386.4294370968223,0.922,Fault6,1823.633
2389.290963600297,0.923,Fault6,1823.633
2392.410603173329,0.924,Fault6,1823.633
2396.5091379108776,0.925,Fault6,1823.633
2398.24767435687,0.926,Fault6,1823.633
2398.579326141243,0.927,Fault6,1823.633
2402.1136112754625,0.928,Fault6,1823.633
2405.476005851352,0.929,Fault6,1823.633
2406.2176146653196,0.93,Fault6,1823.633
2409.406507897964,0.931,Fault6,1823.633
2416.740456491286,0.932,Fault6,1823.633
2418.3406204705802,0.933,Fault6,1823.633
2419.6384159202917,0.934,Fault6,1823.633
2424.8174796784037,0.935,Fault6,1823.633
2426.424072865582,0.936,Fault6,1823.633
2428.765640708526,0.937,Fault6,1823.633
2433.3312661427085,0.938,Fault6,1823.633
2437.2793674043883,0.939,Fault6,1823.633
2439.7344721156287,0.94,Fault6,1823.633
2441.7180659287133,0.941,Fault6,1823.633
2443.5883793225985,0.942,Fault6,1823.633
2452.2329502337016,0.943,Fault6,1823.633
2453.293062330937,0.944,Fault6,1823.633
2458.292983432471,0.945,Fault6,1823.633
2461.105870719623,0.946,Fault6,1823.633
2465.0891082168423,0.947,Fault6,1823.633
2467.393763342035,0.948,Fault6,1823.633
2480.8614013340916,0.949,Fault6,1823.633
2483.0259511293425,0.95,Fault6,1823.633
2487.9199075734186,0.951,Fault6,1823.633
2492.2877166298367,0.952,Fault6,1823.633
2492.3498869210857,0.953,Fault6,1823.633
2495.7951140450145,0.954,Fault6,1823.633
2497.755304499179,0.955,Fault6,1823.633
2498.0426276973126,0.956,Fault6,1823.633
2508.0934400789765,0.957,Fault6,1823.633
2514.453543762449,0.958,Fault6,1823.633
2525.8548543057495,0.959,Fault6,1823.633
2531.7513762496546,0.96,Fault6,1823.633
2532.029476456309,0.961,Fault6,1823.633
2532.7507436076417,0.962,Fault6,1823.633
2539.426741328304,0.963,Fault6,1823.633
2545.140221029739,0.964,Fault6,1823.633
2545.53856998884,0.965,Fault6,1823.633
2547.801700512087,0.966,Fault6,1823.633
2551.1812053789668,0.967,Fault6,1823.633
2557.110283136112,0.968,Fault6,1823.633
2568.1306480642793,0.969,Fault6,1823.633
2571.0724370973307,0.97,Fault6,1823.633
2574.134060969202,0.971,Fault6,1823.633
2574.194764129111,0.972,Fault6,1823.633
2576.753434885468,0.973,Fault6,1823.633
2578.2199360447803,0.974,Fault6,1823.633
2583.6828601490656,0.975,Fault6,1823.633
2586.9531937964944,0.976,Fault6,1823.633
2589.215027602419,0.977,Fault6,1823.633
2591.0403677954214,0.978,Fault6,1823.633
2592.8549664270245,0.979,Fault6,1823.633
2604.0433660771455,0.98,Fault6,1823.633
2605.3308246399965,0.981,Fault6,1823.633
2609.847662145524,0.982,Fault6,1823.633
2617.8722895422547,0.983,Fault6,1823.633
2621.0839596001956,0.984,Fault6,1823.633
2623.2591821459746,0.985,Fault6,1823.633
2656.009336243969,0.986,Fault6,1823.633
2675.5756508185295,0.987,Fault6,1823.633
2681.8432982476666,0.988,Fault6,1823.633
2683.7864726226667,0.989,Fault6,1823.633
2692.118713663486,0.99,Fault6,1823.633
2722.342985492469,0.991,Fault6,1823.633
2723.934365416219,0.992,Fault6,1823.633
2729.925530519138,0.993,Fault6,1823.633
2756.4584537533005,0.994,Fault6,1823.633
2763.165142183616,0.995,Fault6,1823.633
2765.900960419441,0.996,Fault6,1823.633
2816.5948103348046,0.997,Fault6,1823.633
2821.5412875543193,0.998,Fault6,1823.633
2843.239374467424,0.999,Fault6,1823.633
2876.9289443599796,1.0,Fault6,1823.633
453.4132456112612,0.001,Fault7,948.437
455.6120402409494,0.002,Fault7,948.437
472.2121045205101,0.003,Fault7,948.437
486.3384796758107,0.004,Fault7,948.437
489.80148208617476,0.005,Fault7,948.437
495.30507150463495,0.006,Fault7,948.437
498.32488896384734,0.007,Fault7,948.437
503.889342824746,0.008,Fault7,948.437
506.71857522441246,0.009,Fault7,948.437
511.217489633957,0.01,Fault7,948.437
519.9617036001413,0.011,Fault7,948.437
531.6684454051535,0.012,Fault7,948.437
532.2250282931562,0.013,Fault7,948.437
532.8709760641752,0.014,Fault7,948.437
542.1116392721841,0.015,Fault7,948.437
543.9785364950769,0.016,Fault7,948.437
544.2244154979751,0.017,Fault7,948.437
549.7907590202987,0.018,Fault7,948.437
555.4386447160687,0.019,Fault7,948.437
567.5874132947841,0.02,Fault7,948.437
572.4728157339644,0.021,Fault7,948.437
574.4366700181849,0.022,Fault7,948.437
575.2720462744865,0.023,Fault7,948.437
575.3425989871756,0.024,Fault7,948.437
576.7571769778433,0.025,Fault7,948.437
577.3196182356231,0.026,Fault7,948.437
584.137940365507,0.027,Fault7,948.437
586.1811305538515,0.028,Fault7,948.437
586.9666964807816,0.029,Fault7,948.437
587.8180249093069,0.03,Fault7,948.437
588.0047118718907,0.031,Fault7,948.437
590.1786313871484,0.032,Fault7,948.437
592.2356894531428,0.033,Fault7,948.437
594.7359977408273,0.034,Fault7,948.437
596.470037722946,0.035,Fault7,948.437
598.6552121661812,0.036,Fault7,948.437
599.9930521672193,0.037,Fault7,948.437
600.9874316292922,0.038,Fault7,948.437
604.8877342744022,0.039,Fault7,948.437
605.8502618867348,0.04,Fault7,948.437
609.6768001442756,0.041,Fault7,948.437
610.7502619722117,0.042,Fault7,948.437
611.570275913345,0.043,Fault7,948.437
613.0662602687356,0.044,Fault7,948.437
615.6066067790001,0.045,Fault7,948.437
618.0515732705903,0.046,Fault7,948.437
619.3553453167656,0.047,Fault7,948.437
620.9788320254843,0.048,Fault7,948.437
623.7166983939309,0.049,Fault7,948.437
623.9189314462305,0.05,Fault7,948.437
626.2942006793234,0.051,Fault7,948.437
626.4542499664507,0.052,Fault7,948.437
627.7991314727052,0.053,Fault7,948.437
628.3535756696305,0.054,Fault7,948.437
631.6646667346561,0.055,Fault7,948.437
634.2632406693073,0.056,Fault7,948.437
636.21378117731,0.057,Fault7,948.437
636.6218975126125,0.058,Fault7,948.437
637.1413421736913,0.059,Fault7,948.437
641.1643662113571,0.06,Fault7,948.437
641.6765095794883,0.061,Fault7,948.437
641.9523805700558,0.062,Fault7,948.437
642.5760893565656,0.063,Fault7,948.437
642.5982045472082,0.064,Fault7,948.437
642.732618043953,0.065,Fault7,948.437
644.3521192155018,0.066,Fault7,948.437
645.7577333200245,0.067,Fault7,948.437
649.6957404563544,0.068,Fault7,948.437
649.7000177756461,0.069,Fault7,948.437
650.4665758974363,0.07,Fault7,948.437
650.627994767495,0.071,Fault7,948.437
650.676271861048,0.072,Fault7,948.437
651.1827957951558,0.073,Fault7,948.437
651.2494609753446,0.074,Fault7,948.437
652.226037154955,0.075,Fault7,948.437
655.0801641462598,0.076,Fault7,948.437
658.5896164476993,0.077,Fault7,948.437
659.6627417825778,0.078,Fault7,948.437
660.5329522591753,0.079,Fault7,948.437
663.8671349545248,0.08,Fault7,948.437
664.9025106604704,0.081,Fault7,948.437
665.3149305220404,0.082,Fault7,948.437
666.3664570527843,0.083,Fault7,948.437
666.431258222895,0.084,Fault7,948.437
668.1469687435276,0.085,Fault7,948.437
668.7503883452705,0.086,Fault7,948.437
670.3454694370768,0.087,Fault7,948.437
670.7436396354415,0.088,Fault7,948.437
670.8763196981822,0.089,Fault7,948.437
671.9779046649371,0.09,Fault7,948.437
672.0326349877193,0.091,Fault7,948.437
676.2019552075209,0.092,Fault7,948.437
676.8699175700657,0.093,Fault7,948.437
677.6966834151152,0.094,Fault7,948.437
677.9353506199,0.095,Fault7,948.437
678.2339252205071,0.096,Fault7,948.437
678.6954019946015,0.097,Fault7,948.437
678.7362843092774,0.098,Fault7,948.437
679.1574442400513,0.099,Fault7,948.437
680.7932081554978,0.1,Fault7,948.437
681.3829965670117,0.101,Fault7,948.437
681.8030272646216,0.102,Fault7,948.437
682.2248769935284,0.103,Fault7,948.437
683.1428651392292,0.104,Fault7,948.437
686.0480178070195,0.105,Fault7,948.437
686.3653546967922,0.106,Fault7,948.437
686.397543982344,0.107,Fault7,948.437
687.046642719241,0.108,Fault7,948.437
688.6158323355503,0.109,Fault7,948.437
689.0025420420343,0.11,Fault7,948.437
689.1207462373973,0.111,Fault7,948.437
689.5507568699476,0.112,Fault7,948.437
689.6266672546747,0.113,Fault7,948.437
690.2965681433272,0.114,Fault7,948.437
691.7592460456001,0.115,Fault7,948.437
694.7609667268503,0.116,Fault7,948.437
695.9954441495779,0.117,Fault7,948.437
696.1028048630119,0.118,Fault7,948.437
696.6115577139469,0.119,Fault7,948.437
697.3941411295151,0.12,Fault7,948.437
697.8180977593734,0.121,Fault7,948.437
698.0116576161569,0.122,Fault7,948.437
699.7001113732114,0.123,Fault7,948.437
699.8403348952171,0.124,Fault7,948.437
702.5336047532512,0.125,Fault7,948.437
702.7806226376455,0.126,Fault7,948.437
702.926153949212,0.127,Fault7,948.437
703.1253641489128,0.128,Fault7,948.437
703.149762177869,0.129,Fault7,948.437
703.7690311587132,0.13,Fault7,948.437
704.2108475352719,0.131,Fault7,948.437
707.032972014389,0.132,Fault7,948.437
707.1442461217961,0.133,Fault7,948.437
707.1481158721186,0.134,Fault7,948.437
707.9127749795199,0.135,Fault7,948.437
708.6825320194005,0.136,Fault7,948.437
708.8112906774151,0.137,Fault7,948.437
709.7682958992707,0.138,Fault7,948.437
710.154045846755,0.139,Fault7,948.437
710.514001896159,0.14,Fault7,948.437
711.4541122119697,0.141,Fault7,948.437
712.3623325359331,0.142,Fault7,948.437
714.541258488512,0.143,Fault7,948.437
719.6824548691209,0.144,Fault7,948.437
720.6253017092846,0.145,Fault7,948.437
722.9861984577308,0.146,Fault7,948.437
723.4101077045179,0.147,Fault7,948.437
723.6005713016173,0.148,Fault7,948.437
724.3113004396357,0.149,Fault7,948.437
724.7075853227997,0.15,Fault7,948.437
726.5137684068234,0.151,Fault7,948.437
726.8662326630258,0.152,Fault7,948.437
727.1857845876285,0.153,Fault7,948.437
727.4307071985331,0.154,Fault7,948.437
728.1563004816919,0.155,Fault7,948.437
728.2158501443989,0.156,Fault7,948.437
728.8469809468899,0.157,Fault7,948.437
729.60972934105,0.158,Fault7,948.437
729.9838954081381,0.159,Fault7,948.437
730.011622031739,0.16,Fault7,948.437
732.5220890057348,0.161,Fault7,948.437
733.0251144664121,0.162,Fault7,948.437
734.6055102013942,0.163,Fault7,948.437
736.2997920414879,0.164,Fault7,948.437
737.1303314516189,0.165,Fault7,948.437
737.499417969756,0.166,Fault7,948.437
738.6699398270409,0.167,Fault7,948.437
738.9839544536864,0.168,Fault7,948.437
739.9085273757755,0.169,Fault7,948.437
740.7389091608607,0.17,Fault7,948.437
741.2610278748765,0.171,Fault7,948.437
741.5623095348235,0.172,Fault7,948.437
742.9546426814436,0.173,Fault7,948.437
743.0442307711942,0.174,Fault7,948.437
743.4179562546794,0.175,Fault7,948.437
744.0177877292685,0.176,Fault7,948.437
744.2389679619862,0.177,Fault7,948.437
745.1383007230373,0.178,Fault7,948.437
745.208376709364,0.179,Fault7,948.437
745.321672688845,0.18,Fault7,948.437
745.5989941760547,0.181,Fault7,948.437
745.7460756958336,0.182,Fault7,948.437
746.6568652297314,0.183,Fault7,948.437
749.8175068628865,0.184,Fault7,948.437
751.0229947060099,0.185,Fault7,948.437
752.3917431134702,0.186,Fault7,948.437
754.3157104139937,0.187,Fault7,948.437
755.6180903705423,0.188,Fault7,948.437
756.0977290507311,0.189,Fault7,948.437
756.1534909683274,0.19,Fault7,948.437
757.2667822829355,0.191,Fault7,948.437
757.4960738001384,0.192,Fault7,948.437
757.5337245031865,0.193,Fault7,948.437
758.4379318448359,0.194,Fault7,948.437
762.355735305194,0.195,Fault7,948.437
763.6962389431644,0.196,Fault7,948.437
764.3914828997875,0.197,Fault7,948.437
764.9865032430755,0.198,Fault7,948.437
765.1474686536889,0.199,Fault7,948.437
766.8581732174104,0.2,Fault7,948.437
767.1227870089051,0.201,Fault7,948.437
768.3323224331365,0.202,Fault7,948.437
768.4706176548677,0.203,Fault7,948.437
770.0337834681085,0.204,Fault7,948.437
770.897065099829,0.205,Fault7,948.437
771.7720751136767,0.206,Fault7,948.437
772.3230544841006,0.207,Fault7,948.437
772.4503560797232,0.208,Fault7,948.437
774.4586215782742,0.209,Fault7,948.437
775.9986950026841,0.21,Fault7,948.437
777.588220412872,0.211,Fault7,948.437
779.0554346493802,0.212,Fault7,948.437
779.6617598629541,0.213,Fault7,948.437
780.1175305562919,0.214,Fault7,948.437
780.1542911566863,0.215,Fault7,948.437
780.4228125932486,0.216,Fault7,948.437
780.944707860969,0.217,Fault7,948.437
781.2401796770724,0.218,Fault7,948.437
782.3333753428018,0.219,Fault7,948.437
782.6934631137691,0.22,Fault7,948.437
783.3775314698889,0.221,Fault7,948.437
784.3892645531128,0.222,Fault7,948.437
785.0528234329877,0.223,Fault7,948.437
785.5210475864776,0.224,Fault7,948.437
785.9679417167866,0.225,Fault7,948.437
786.90614845202,0.226,Fault7,948.437
787.1399697157652,0.227,Fault7,948.437
788.2495672927145,0.228,Fault7,948.437
789.8383812746224,0.229,Fault7,948.437
790.2350844449128,0.23,Fault7,948.437
790.9155640659807,0.231,Fault7,948.437
792.5937049225156,0.232,Fault7,948.437
792.7402381925446,0.233,Fault7,948.437
793.4998391936645,0.234,Fault7,948.437
793.5026815115598,0.235,Fault7,948.437
793.8046618235785,0.236,Fault7,948.437
794.2839668686366,0.237,Fault7,948.437
794.8745270211205,0.238,Fault7,948.437
795.2909977281026,0.239,Fault7,948.437
795.629795598243,0.24,Fault7,948.437
795.6558260320302,0.241,Fault7,948.437
795.8697133713824,0.242,Fault7,948.437
797.5079526240867,0.243,Fault7,948.437
799.0594181745674,0.244,Fault7,948.437
799.4826847232398,0.245,Fault7,948.437
799.6442067239468,0.246,Fault7,948.437
799.927110145377,0.247,Fault7,948.437
800.1685632777389,0.248,Fault7,948.437
800.4586346322407,0.249,Fault7,948.437
800.9905872638705,0.25,Fault7,948.437
801.3934063491362,0.251,Fault7,948.437
802.2895534086709,0.252,Fault7,948.437
803.2268796055627,0.253,Fault7,948.437
803.4239377042775,0.254,Fault7,948.437
803.963474642605,0.255,Fault7,948.437
805.0188178257625,0.256,Fault7,948.437
807.8889904556321,0.257,Fault7,948.437
808.5245407294827,0.258,Fault7,948.437
811.8327053288219,0.259,Fault7,948.437
812.3736518324122,0.26,Fault7,948.437
814.746173021246,0.261,Fault7,948.437
814.8277660900472,0.262,Fault7,948.437
815.3155673778831,0.263,Fault7,948.437
816.4806531520067,0.264,Fault7,948.437
816.5041241476642,0.265,Fault7,948.437
817.4002986650024,0.266,Fault7,948.437
817.7291396019226,0.267,Fault7,948.437
818.7121288521038,0.268,Fault7,948.437
818.9652647188101,0.269,Fault7,948.437
819.4843654507574,0.27,Fault7,948.437
819.8602084266156,0.271,Fault7,948.437
821.3176281533207,0.272,Fault7,948.437
821.6255177365384,0.273,Fault7,948.437
822.5186227751465,0.274,Fault7,948.437
823.2942815626113,0.275,Fault7,948.437
823.8035770380011,0.276,Fault7,948.437
825.3615043270746,0.277,Fault7,948.437
826.2206390725299,0.278,Fault7,948.437
826.3850059163145,0.279,Fault7,948.437
827.1798229815225,0.28,Fault7,948.437
828.0772387593862,0.281,Fault7,948.437
828.5613966280712,0.282,Fault7,948.437
829.5094029645542,0.283,Fault7,948.437
829.6232060368006,0.284,Fault7,948.437
830.6184331914059,0.285,Fault7,948.437
830.8417692458338,0.286,Fault7,948.437
830.8971997838806,0.287,Fault7,948.437
831.0293231500277,0.288,Fault7,948.437
831.6843367741478,0.289,Fault7,948.437
831.7088875220373,0.29,Fault7,948.437
831.8311229983516,0.291,Fault7,948.437
832.5226442323943,0.292,Fault7,948.437
832.7559644505181,0.293,Fault7,948.437
833.0109923504889,0.294,Fault7,948.437
833.3519790971189,0.295,Fault7,948.437
833.5555388692358,0.296,Fault7,948.437
833.714424210634,0.297,Fault7,948.437
835.9190560017388,0.298,Fault7,948.437
836.2310216202607,0.299,Fault7,948.437
836.478294462967,0.3,Fault7,948.437
836.8004283071932,0.301,Fault7,948.437
837.4275792214071,0.302,Fault7,948.437
839.2736619068056,0.303,Fault7,948.437
839.6165338627067,0.304,Fault7,948.437
840.2582707926841,0.305,Fault7,948.437
840.9195641972401,0.306,Fault7,948.437
841.9908510256279,0.307,Fault7,948.437
842.4327725448974,0.308,Fault7,948.437
842.5585621673954,0.309,Fault7,948.437
842.9131556451817,0.31,Fault7,948.437
843.3675568801686,0.311,Fault7,948.437
846.8615931189998,0.312,Fault7,948.437
848.7189125836826,0.313,Fault7,948.437
849.4165548767917,0.314,Fault7,948.437
849.9844115162343,0.315,Fault7,948.437
851.6122314542422,0.316,Fault7,948.437
852.1777595181017,0.317,Fault7,948.437
852.324216411412,0.318,Fault7,948.437
853.4565892932371,0.319,Fault7,948.437
854.9972900214736,0.32,Fault7,948.437
855.2883615822581,0.321,Fault7,948.437
855.6436628874262,0.322,Fault7,948.437
855.7097126959392,0.323,Fault7,948.437
856.3906712107403,0.324,Fault7,948.437
857.1951550184648,0.325,Fault7,948.437
857.4183503997348,0.326,Fault7,948.437
857.4688353986015,0.327,Fault7,948.437
858.8088350651387,0.328,Fault7,948.437
859.9107447323319,0.329,Fault7,948.437
860.6572074609738,0.33,Fault7,948.437
861.1258237820014,0.331,Fault7,948.437
861.9433794666962,0.332,Fault7,948.437
862.6099382515729,0.333,Fault7,948.437
862.7550337824765,0.334,Fault7,948.437
864.0758262246009,0.335,Fault7,948.437
864.976135826334,0.336,Fault7,948.437
865.7673466582205,0.337,Fault7,948.437
867.4495481748573,0.338,Fault7,948.437
868.4179781011518,0.339,Fault7,948.437
868.4260898377192,0.34,Fault7,948.437
869.073689406559,0.341,Fault7,948.437
870.4981323260014,0.342,Fault7,948.437
870.6381825298953,0.343,Fault7,948.437
870.6692803494652,0.344,Fault7,948.437
870.8160904699848,0.345,Fault7,948.437
872.9779080381754,0.346,Fault7,948.437
873.8586741504507,0.347,Fault7,948.437
874.4248695737191,0.348,Fault7,948.437
874.7309056897105,0.349,Fault7,948.437
875.6006697661636,0.35,Fault7,948.437
876.3917672717791,0.351,Fault7,948.437
876.4427614007595,0.352,Fault7,948.437
876.4769319148613,0.353,Fault7,948.437
876.9292729519714,0.354,Fault7,948.437
877.3689572365929,0.355,Fault7,948.437
877.761538854916,0.356,Fault7,948.437
877.9264391576088,0.357,Fault7,948.437
878.6763376665014,0.358,Fault7,948.437
878.676635877443,0.359,Fault7,948.437
879.1275198044012,0.36,Fault7,948.437
879.9335991616604,0.361,Fault7,948.437
880.3391537190678,0.362,Fault7,948.437
880.345231278186,0.363,Fault7,948.437
880.7713047423474,0.364,Fault7,948.437
881.2445393741109,0.365,Fault7,948.437
881.5585316244989,0.366,Fault7,948.437
881.7438095283256,0.367,Fault7,948.437
882.5267867020549,0.368,Fault7,948.437
882.875747840802,0.369,Fault7,948.437
883.4092554157404,0.37,Fault7,948.437
883.5659317890512,0.371,Fault7,948.437
884.0516808061577,0.372,Fault7,948.437
884.1746720480718,0.373,Fault7,948.437
884.6675421321751,0.374,Fault7,948.437
884.6717992545476,0.375,Fault7,948.437
884.858685992219,0.376,Fault7,948.437
886.6562094147541,0.377,Fault7,948.437
886.7112282709861,0.378,Fault7,948.437
887.3196130714198,0.379,Fault7,948.437
887.4833085078781,0.38,Fault7,948.437
887.5641276943022,0.381,Fault7,948.437
887.7008631749702,0.382,Fault7,948.437
888.7372217707506,0.383,Fault7,948.437
889.1666954868045,0.384,Fault7,948.437
889.9804145647512,0.385,Fault7,948.437
890.6509429128014,0.386,Fault7,948.437
890.9417062115098,0.387,Fault7,948.437
891.3642983948209,0.388,Fault7,948.437
892.0936704135385,0.389,Fault7,948.437
892.5105190428321,0.39,Fault7,948.437
892.7768335590948,0.391,Fault7,948.437
892.8322340797795,0.392,Fault7,948.437
893.1239957351476,0.393,Fault7,948.437
894.1063156735648,0.394,Fault7,948.437
894.5545092272502,0.395,Fault7,948.437
894.9691021414773,0.396,Fault7,948.437
895.1901921471175,0.397,Fault7,948.437
895.6764197761667,0.398,Fault7,948.437
895.722763889326,0.399,Fault7,948.437
895.8155219427997,0.4,Fault7,948.437
896.4741262707207,0.401,Fault7,948.437
896.724735065167,0.402,Fault7,948.437
896.7822346999576,0.403,Fault7,948.437
897.0147026866638,0.404,Fault7,948.437
897.0449745181819,0.405,Fault7,948.437
897.7805996903297,0.406,Fault7,948.437
898.1234310411525,0.407,Fault7,948.437
898.3245726393101,0.408,Fault7,948.437
898.3829363269031,0.409,Fault7,948.437
898.6850283822494,0.41,Fault7,948.437
899.1103896865247,0.411,Fault7,948.437
899.4334331574587,0.412,Fault7,948.437
900.2014950535488,0.413,Fault7,948.437
900.8011790521043,0.414,Fault7,948.437
902.6935766524937,0.415,Fault7,948.437
902.8490124084493,0.416,Fault7,948.437
904.3296508503797,0.417,Fault7,948.437
904.5798432925895,0.418,Fault7,948.437
905.4972431082482,0.419,Fault7,948.437
905.5655793094836,0.42,Fault7,948.437
905.6047222762231,0.421,Fault7,948.437
906.2106893178361,0.422,Fault7,948.437
907.8610845839258,0.423,Fault7,948.437
909.1656435480164,0.424,Fault7,948.437
909.3183752300581,0.425,Fault7,948.437
909.8369112348087,0.426,Fault7,948.437
910.2810112252852,0.427,Fault7,948.437
911.0400628225069,0.428,Fault7,948.437
911.8730552092148,0.429,Fault7,948.437
912.1843169507139,0.43,Fault7,948.437
912.5708565182206,0.431,Fault7,948.437
912.7559133440469,0.432,Fault7,948.437
912.8729509085329,0.433,Fault7,948.437
913.5309932525896,0.434,Fault7,948.437
914.2657479282935,0.435,Fault7,948.437
916.7983698703243,0.436,Fault7,948.437
917.2310660362658,0.437,Fault7,948.437
919.0064319818982,0.438,Fault7,948.437
919.9522068484155,0.439,Fault7,948.437
920.1267126049119,0.44,Fault7,948.437
920.1640879716992,0.441,Fault7,948.437
921.0826206921581,0.442,Fault7,948.437
921.7243535410954,0.443,Fault7,948.437
922.0748127611462,0.444,Fault7,948.437
922.4770857301954,0.445,Fault7,948.437
924.4647705575853,0.446,Fault7,948.437
924.4993683163962,0.447,Fault7,948.437
924.878048968658,0.448,Fault7,948.437
924.9657277860175,0.449,Fault7,948.437
925.3115487410669,0.45,Fault7,948.437
927.0764734528573,0.451,Fault7,948.437
927.3431656925592,0.452,Fault7,948.437
927.3720564101039,0.453,Fault7,948.437
927.4772733471899,0.454,Fault7,948.437
927.6798067725921,0.455,Fault7,948.437
928.2970442014197,0.456,Fault7,948.437
928.3880410207954,0.457,Fault7,948.437
929.1155060406511,0.458,Fault7,948.437
929.2617793595647,0.459,Fault7,948.437
931.769407239119,0.46,Fault7,948.437
931.9086877660732,0.461,Fault7,948.437
932.6252198341986,0.462,Fault7,948.437
932.7913053853978,0.463,Fault7,948.437
933.0728231056916,0.464,Fault7,948.437
933.8848511298196,0.465,Fault7,948.437
934.1421422215687,0.466,Fault7,948.437
935.1117262159343,0.467,Fault7,948.437
935.6076124908237,0.468,Fault7,948.437
936.7281547535549,0.469,Fault7,948.437
936.7733264465221,0.47,Fault7,948.437
937.615760341273,0.471,Fault7,948.437
937.7775953362094,0.472,Fault7,948.437
938.2644461151089,0.473,Fault7,948.437
939.1167324233388,0.474,Fault7,948.437
939.449704191888,0.475,Fault7,948.437
940.6002203797321,0.476,Fault7,948.437
941.1808229351877,0.477,Fault7,948.437
942.2259476558768,0.478,Fault7,948.437
942.5545202076465,0.479,Fault7,948.437
942.9153688131071,0.48,Fault7,948.437
943.3247165158386,0.481,Fault7,948.437
943.7846472719111,0.482,Fault7,948.437
944.8695251675441,0.483,Fault7,948.437
